Id,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose_cat,zip_code,addr_state,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
3234,4,RENT,52800.0,not verified,n,debt consolidation,919xx,CA,7.36,0.0,1.0,,,9.0,0.0,13378,70.8,14.0,f,0.0,2,PC3
3235,1,RENT,98000.0,not verified,n,debt consolidation,926xx,CA,8.49,0.0,0.0,72.0,,5.0,0.0,8644,80.0,18.0,f,0.0,2,PC5
3236,10,OWN,60000.0,not verified,n,home improvement,134xx,NY,10.18,0.0,1.0,,,21.0,0.0,17028,11.7,63.0,f,0.0,1,PC4
3237,3,RENT,40900.0,VERIFIED - income,n,small business,900xx,CA,20.39,0.0,0.0,,,13.0,0.0,5082,31.6,23.0,f,0.0,2,PC5
3238,1,MORTGAGE,50004.0,not verified,n,car,337xx,FL,10.1,0.0,0.0,,,14.0,0.0,56348,33.7,31.0,f,0.0,1,PC5
3239,1,MORTGAGE,39996.0,not verified,n,other,170xx,PA,12.33,0.0,4.0,,,8.0,0.0,18641,96.6,17.0,f,0.0,3,PC1
3240,9,MORTGAGE,85000.0,VERIFIED - income,n,small business,448xx,OH,16.15,0.0,2.0,52.0,,14.0,0.0,338,2.6,32.0,f,0.0,1,PC1
3241,1,OWN,220000.0,VERIFIED - income,n,major purchase,220xx,VA,2.14,1.0,2.0,16.0,,11.0,0.0,82265,27.8,30.0,f,0.0,3,PC3
3242,4,MORTGAGE,85000.0,not verified,n,debt consolidation,570xx,SD,18.86,0.0,0.0,,,10.0,0.0,8696,26.0,54.0,f,0.0,2,PC1
3243,5,MORTGAGE,65000.0,not verified,n,debt consolidation,554xx,MN,9.08,0.0,0.0,,,12.0,0.0,9250,21.7,25.0,f,0.0,3,PC3
3244,1,OWN,63000.0,not verified,n,debt consolidation,201xx,VA,17.64,0.0,0.0,,,7.0,0.0,25596,46.5,14.0,f,0.0,1,PC2
3245,10,MORTGAGE,130000.0,VERIFIED - income source,n,other,935xx,CA,24.67,0.0,0.0,31.0,,17.0,0.0,15865,35.2,30.0,f,0.0,2,PC2
3246,3,MORTGAGE,205000.0,not verified,n,credit card,301xx,GA,12.27,0.0,2.0,55.0,,13.0,0.0,77034,32.3,36.0,f,0.0,2,PC5
3247,2,MORTGAGE,32000.0,VERIFIED - income source,n,credit card,770xx,TX,19.73,0.0,0.0,27.0,,9.0,0.0,15240,29.4,30.0,f,0.0,2,PC3
3248,8,MORTGAGE,150000.0,VERIFIED - income source,n,major purchase,300xx,GA,7.43,0.0,0.0,,,6.0,0.0,35226,73.6,26.0,f,0.0,1,PC2
3249,1,MORTGAGE,96000.0,VERIFIED - income source,n,car,190xx,PA,0.19,1.0,0.0,9.0,,4.0,0.0,25,0.1,14.0,f,0.0,1,PC3
3250,1,RENT,28000.0,VERIFIED - income source,n,debt consolidation,309xx,GA,15.21,0.0,1.0,56.0,,9.0,0.0,1635,27.2,12.0,f,0.0,2,PC2
3251,1,MORTGAGE,53200.0,not verified,n,credit card,335xx,FL,25.33,0.0,0.0,,,9.0,0.0,35994,72.0,32.0,f,0.0,3,PC1
3252,10,MORTGAGE,120000.0,not verified,n,other,327xx,FL,14.74,1.0,0.0,10.0,,13.0,0.0,63060,80.5,36.0,f,0.0,2,PC4
3253,3,MORTGAGE,120000.0,VERIFIED - income,n,debt consolidation,080xx,NJ,4.91,0.0,1.0,80.0,,7.0,0.0,1664,87.6,11.0,f,0.0,1,PC3
3254,10,MORTGAGE,62004.0,not verified,n,other,853xx,AZ,21.93,0.0,0.0,26.0,,20.0,0.0,19012,47.9,62.0,f,0.0,3,PC2
3255,1,MORTGAGE,70000.0,not verified,n,other,284xx,NC,25.78,0.0,0.0,0.0,0.0,17.0,0.0,17844,31.1,29.0,f,0.0,1,PC5
3256,1,MORTGAGE,70092.0,not verified,n,credit card,432xx,OH,10.96,0.0,0.0,,,8.0,0.0,27948,73.8,35.0,f,0.0,1,PC3
3257,1,RENT,52000.0,VERIFIED - income,n,debt consolidation,945xx,CA,2.98,0.0,3.0,,,3.0,0.0,553,6.3,19.0,f,0.0,3,PC1
3258,7,MORTGAGE,65004.0,VERIFIED - income,n,debt consolidation,600xx,IL,11.08,0.0,0.0,,,8.0,0.0,18156,97.1,22.0,f,0.0,3,PC3
3259,4,MORTGAGE,30000.0,not verified,n,home improvement,970xx,OR,17.72,1.0,1.0,15.0,,7.0,0.0,6349,44.7,23.0,f,0.0,2,PC4
3260,10,MORTGAGE,155000.0,VERIFIED - income,n,major purchase,775xx,TX,2.13,0.0,0.0,44.0,,11.0,0.0,5803,6.7,30.0,f,0.0,1,PC4
3261,3,RENT,48300.0,not verified,n,other,152xx,PA,4.57,0.0,1.0,,,2.0,0.0,1937,84.2,7.0,f,0.0,2,PC1
3262,10,OWN,33716.0,VERIFIED - income source,n,home improvement,120xx,NY,27.87,0.0,0.0,,,5.0,0.0,6900,42.6,21.0,f,0.0,2,PC2
3263,2,RENT,15360.0,VERIFIED - income,n,wedding,303xx,GA,19.77,0.0,0.0,,,5.0,0.0,580,3.7,5.0,f,0.0,1,PC1
3264,3,RENT,60000.0,not verified,n,credit card,100xx,NY,4.34,0.0,0.0,,,6.0,0.0,7942,46.4,12.0,f,0.0,1,PC1
3265,5,OWN,184000.0,not verified,n,home improvement,217xx,MD,8.45,1.0,0.0,13.0,51.0,6.0,3.0,399,39.9,19.0,f,0.0,3,PC5
3266,3,RENT,17000.0,VERIFIED - income source,n,debt consolidation,926xx,CA,11.58,0.0,0.0,59.0,,12.0,0.0,7922,49.8,21.0,f,0.0,1,PC3
3267,1,RENT,35000.0,not verified,n,other,900xx,CA,10.15,0.0,1.0,,,4.0,0.0,2315,77.2,6.0,f,0.0,1,PC5
3268,10,RENT,71136.0,VERIFIED - income source,n,wedding,335xx,FL,14.46,0.0,0.0,29.0,,4.0,0.0,275,7.1,21.0,f,0.0,2,PC5
3269,7,MORTGAGE,92500.0,VERIFIED - income,n,educational,300xx,GA,2.98,0.0,4.0,,,15.0,0.0,13810,17.3,21.0,f,0.0,2,PC1
3270,4,RENT,31200.0,not verified,n,house,327xx,FL,17.96,0.0,0.0,,,4.0,0.0,766,51.1,8.0,f,0.0,2,PC4
3271,1,RENT,60000.0,VERIFIED - income,n,debt consolidation,945xx,CA,8.04,0.0,0.0,,,5.0,0.0,7116,50.5,18.0,f,0.0,2,PC1
3272,10,MORTGAGE,45000.0,not verified,n,small business,294xx,SC,11.49,0.0,1.0,,49.0,6.0,2.0,2334,55.6,15.0,f,0.0,2,PC3
3273,10,MORTGAGE,145000.0,VERIFIED - income,n,debt consolidation,750xx,TX,11.24,1.0,2.0,14.0,,15.0,0.0,989,3.0,42.0,f,0.0,3,PC5
3274,2,RENT,42500.0,not verified,n,debt consolidation,641xx,MO,10.0,0.0,0.0,47.0,,10.0,0.0,4175,14.8,15.0,f,0.0,3,PC4
3275,1,MORTGAGE,90000.0,VERIFIED - income,n,debt consolidation,331xx,FL,22.81,0.0,1.0,,98.0,12.0,1.0,28619,74.3,22.0,f,0.0,2,PC4
3276,3,MORTGAGE,42000.0,not verified,n,home improvement,871xx,NM,15.12,0.0,2.0,80.0,,9.0,0.0,7356,38.7,14.0,f,0.0,2,PC5
3277,7,RENT,36000.0,VERIFIED - income,n,credit card,331xx,FL,21.93,0.0,0.0,,,12.0,0.0,15977,83.6,17.0,f,0.0,2,PC3
3278,1,RENT,80000.0,not verified,n,other,913xx,CA,18.4,0.0,1.0,24.0,,8.0,0.0,597,74.6,30.0,f,0.0,2,PC2
3279,2,OTHER,92000.0,not verified,n,other,207xx,MD,5.06,0.0,0.0,,,6.0,0.0,5424,98.6,11.0,f,0.0,2,PC3
3280,3,RENT,42000.0,VERIFIED - income source,n,other,930xx,CA,13.6,0.0,3.0,,,4.0,0.0,1630,90.6,5.0,f,0.0,2,PC5
3281,6,MORTGAGE,36000.0,not verified,n,debt consolidation,617xx,IL,18.5,1.0,1.0,13.0,,12.0,0.0,22893,53.7,23.0,f,0.0,3,PC5
3282,3,RENT,18000.0,VERIFIED - income,n,debt consolidation,953xx,CA,4.13,0.0,0.0,37.0,,7.0,0.0,781,23.0,15.0,f,0.0,2,PC5
3283,4,RENT,150000.0,VERIFIED - income,n,debt consolidation,021xx,MA,11.0,0.0,3.0,65.0,,13.0,0.0,14959,46.6,19.0,f,0.0,1,PC3
3284,10,RENT,39500.0,not verified,n,credit card,253xx,WV,8.87,0.0,0.0,,,6.0,0.0,11157,45.0,11.0,f,0.0,2,PC3
3285,8,MORTGAGE,28000.0,not verified,n,debt consolidation,273xx,NC,21.56,0.0,0.0,,,7.0,0.0,18309,58.5,11.0,f,0.0,2,PC3
3286,10,MORTGAGE,117000.0,not verified,n,car,945xx,CA,8.99,0.0,1.0,,,18.0,0.0,12632,15.8,38.0,f,0.0,3,PC3
3287,3,RENT,60000.0,VERIFIED - income,n,credit card,950xx,CA,22.56,0.0,1.0,,,17.0,0.0,21321,91.1,30.0,f,0.0,1,PC3
3288,10,RENT,135000.0,VERIFIED - income,n,credit card,017xx,MA,9.8,0.0,0.0,,,7.0,0.0,4021,65.9,16.0,f,0.0,1,PC3
3289,1,RENT,75000.0,VERIFIED - income,n,debt consolidation,902xx,CA,9.66,0.0,0.0,,,6.0,0.0,16916,78.7,10.0,f,0.0,3,PC3
3290,3,RENT,36000.0,not verified,n,wedding,063xx,CT,10.73,0.0,2.0,,,7.0,0.0,212,2.1,9.0,f,0.0,2,PC5
3291,9,OWN,127500.0,not verified,n,debt consolidation,060xx,CT,9.71,0.0,0.0,,,13.0,0.0,31525,75.8,32.0,f,0.0,3,PC5
3292,9,MORTGAGE,53000.0,VERIFIED - income,n,debt consolidation,852xx,AZ,24.95,1.0,0.0,12.0,,7.0,0.0,32725,75.8,14.0,f,0.0,3,PC2
3293,6,RENT,87000.0,VERIFIED - income,n,credit card small business,913xx,CA,11.03,0.0,0.0,,,9.0,0.0,10544,65.5,22.0,f,0.0,1,PC4
3294,10,MORTGAGE,207996.0,VERIFIED - income,n,other,958xx,CA,11.04,0.0,0.0,,,9.0,0.0,4384,43.8,34.0,f,0.0,2,PC5
3295,7,RENT,83500.0,not verified,n,credit card,170xx,PA,8.87,0.0,0.0,,,7.0,0.0,2052,24.7,24.0,f,0.0,2,PC5
3296,3,RENT,56000.0,not verified,n,debt consolidation,322xx,FL,19.61,0.0,0.0,,,10.0,0.0,11652,39.1,18.0,f,0.0,2,PC3
3297,5,RENT,51928.0,not verified,n,other,920xx,CA,20.22,0.0,0.0,,,10.0,0.0,2952,32.4,12.0,f,0.0,3,PC1
3298,na,MORTGAGE,61000.0,VERIFIED - income,n,other,150xx,PA,22.58,0.0,3.0,67.0,,15.0,0.0,24035,36.7,25.0,f,0.0,1,PC1
3299,5,MORTGAGE,51000.0,VERIFIED - income,n,debt consolidation,560xx,MN,16.0,0.0,2.0,,,14.0,0.0,8127,25.7,43.0,f,0.0,3,PC3
3300,3,RENT,80004.0,VERIFIED - income source,n,major purchase,707xx,LA,4.96,0.0,0.0,,,13.0,0.0,5100,53.7,26.0,f,0.0,2,PC3
3301,8,MORTGAGE,92070.0,not verified,n,debt consolidation,846xx,UT,8.65,0.0,0.0,63.0,,7.0,0.0,11187,77.2,21.0,f,0.0,1,PC3
3302,1,MORTGAGE,58000.0,VERIFIED - income,n,debt consolidation,080xx,NJ,19.47,0.0,1.0,,,13.0,0.0,1011,24.1,28.0,f,0.0,3,PC1
3303,10,RENT,164000.0,VERIFIED - income,n,other,334xx,MN,4.4,0.0,0.0,24.0,,11.0,0.0,10312,22.7,26.0,f,0.0,2,PC3
3304,1,MORTGAGE,84996.0,VERIFIED - income source,n,credit card,197xx,DE,4.04,0.0,7.0,67.0,,12.0,0.0,12415,47.6,23.0,f,0.0,1,PC2
3305,3,RENT,52000.0,not verified,n,debt consolidation,080xx,NJ,23.08,4.0,2.0,10.0,,26.0,0.0,8804,37.1,45.0,f,0.0,1,PC5
3306,10,MORTGAGE,50000.0,VERIFIED - income,n,other,731xx,OK,20.88,0.0,1.0,,107.0,11.0,1.0,12753,59.9,32.0,f,0.0,3,PC5
3307,6,MORTGAGE,37000.0,VERIFIED - income source,n,debt consolidation,721xx,AR,20.17,0.0,3.0,55.0,,13.0,0.0,4631,65.2,36.0,f,0.0,1,PC2
3308,2,MORTGAGE,78400.0,VERIFIED - income source,n,other,029xx,RI,11.68,4.0,3.0,11.0,,5.0,0.0,1226,94.3,19.0,f,0.0,3,PC5
3309,na,RENT,7200.0,VERIFIED - income source,n,major purchase,148xx,NY,4.17,0.0,1.0,,,3.0,0.0,0,0.0,3.0,f,0.0,3,PC5
3310,3,MORTGAGE,50496.0,not verified,n,other,297xx,SC,21.36,0.0,3.0,,,8.0,0.0,8922,62.8,14.0,f,0.0,2,PC3
3311,1,MORTGAGE,85000.0,VERIFIED - income,n,wedding,300xx,GA,3.01,0.0,3.0,38.0,,9.0,0.0,7114,16.5,19.0,f,0.0,1,PC3
3312,1,MORTGAGE,55000.0,VERIFIED - income,n,credit card,341xx,FL,23.08,0.0,0.0,71.0,,9.0,0.0,41157,84.1,30.0,f,0.0,1,PC5
3313,4,RENT,125000.0,not verified,n,debt consolidation,941xx,CA,5.16,0.0,1.0,,,19.0,0.0,21134,32.2,90.0,f,0.0,2,PC3
3314,3,MORTGAGE,52000.0,VERIFIED - income source,n,other,606xx,IL,12.48,0.0,0.0,,,12.0,0.0,9608,26.8,24.0,f,0.0,3,PC4
3315,5,RENT,33000.0,VERIFIED - income source,n,debt consolidation,212xx,MD,11.49,0.0,1.0,,,12.0,0.0,11680,56.7,19.0,f,0.0,1,PC3
3316,10,RENT,69000.0,VERIFIED - income,n,debt consolidation,076xx,NJ,15.25,0.0,2.0,65.0,,18.0,0.0,15145,45.6,27.0,f,0.0,1,PC3
3317,5,MORTGAGE,116000.0,VERIFIED - income,n,small business,774xx,TX,8.1,0.0,1.0,45.0,,17.0,0.0,25311,53.5,37.0,f,0.0,1,PC5
3318,4,MORTGAGE,79000.0,not verified,n,debt consolidation,309xx,GA,12.84,0.0,0.0,,,11.0,0.0,1827,2.9,19.0,f,0.0,1,PC2
3319,3,MORTGAGE,109000.0,VERIFIED - income source,n,credit card,321xx,FL,7.98,1.0,0.0,20.0,,4.0,0.0,13895,91.4,13.0,f,0.0,1,PC2
3320,2,RENT,26707.0,VERIFIED - income source,n,debt consolidation,908xx,CA,13.66,0.0,4.0,,,6.0,0.0,3,0.1,7.0,f,0.0,2,PC5
3321,5,RENT,48876.0,not verified,n,other,080xx,NJ,19.59,0.0,2.0,59.0,,8.0,0.0,6941,62.0,11.0,f,0.0,1,PC3
3322,3,RENT,40040.0,not verified,n,other,926xx,CA,19.12,0.0,0.0,,,8.0,0.0,10625,65.6,13.0,f,0.0,3,PC3
3323,2,RENT,89000.0,not verified,n,other,770xx,TX,4.02,0.0,0.0,,,11.0,0.0,7266,54.7,27.0,f,0.0,1,PC1
3324,2,RENT,53000.0,VERIFIED - income source,n,credit card,441xx,OH,6.68,0.0,1.0,,,9.0,0.0,2067,36.9,26.0,f,0.0,1,PC2
3325,5,MORTGAGE,68000.0,not verified,n,home improvement,757xx,TX,26.7,0.0,2.0,0.0,0.0,8.0,0.0,27163,88.2,11.0,f,0.0,2,PC4
3326,3,RENT,21168.0,not verified,n,major purchase,720xx,AR,19.9,0.0,1.0,,,12.0,0.0,1779,27.0,15.0,f,0.0,2,PC4
3327,7,MORTGAGE,39600.0,VERIFIED - income,n,credit card,770xx,TX,14.42,0.0,0.0,,,4.0,0.0,25289,62.1,26.0,f,0.0,3,PC4
3328,2,MORTGAGE,57000.0,VERIFIED - income source,n,credit card,731xx,OK,0.88,0.0,0.0,,,4.0,0.0,2127,32.7,17.0,f,0.0,2,PC2
3329,5,MORTGAGE,80000.0,not verified,n,credit card,303xx,GA,13.99,0.0,0.0,25.0,,9.0,0.0,10231,37.1,17.0,f,0.0,2,PC5
3330,na,MORTGAGE,53500.0,VERIFIED - income source,n,debt consolidation,786xx,TX,10.39,0.0,2.0,,,6.0,0.0,42096,76.0,12.0,f,0.0,1,PC4
3331,5,OWN,55000.0,not verified,n,credit card,454xx,OH,22.76,0.0,0.0,24.0,,15.0,0.0,15157,73.9,32.0,f,0.0,3,PC4
3332,1,OWN,25000.0,not verified,n,medical,439xx,OH,7.68,1.0,1.0,11.0,,13.0,0.0,6472,73.5,19.0,f,0.0,2,PC1
3333,8,MORTGAGE,103000.0,VERIFIED - income source,n,home improvement,481xx,MI,12.97,0.0,1.0,,,8.0,0.0,19747,68.3,17.0,f,0.0,2,PC2
3334,1,RENT,30000.0,not verified,n,other,940xx,CA,5.52,0.0,1.0,,,8.0,0.0,598,2.9,10.0,f,0.0,1,PC4
3335,1,OWN,76116.0,not verified,n,car,531xx,WI,9.98,0.0,1.0,79.0,,11.0,0.0,1812,9.2,32.0,f,0.0,1,PC3
3336,5,MORTGAGE,39996.0,VERIFIED - income,n,debt consolidation,142xx,NY,13.17,0.0,0.0,,,13.0,0.0,7552,48.4,34.0,f,0.0,2,PC3
3337,4,RENT,68000.0,VERIFIED - income,n,credit card,111xx,NY,10.66,0.0,0.0,,,11.0,0.0,16906,68.2,20.0,f,0.0,2,PC4
3338,10,MORTGAGE,57000.0,not verified,n,home improvement,207xx,MD,19.87,0.0,3.0,,,14.0,0.0,17125,39.1,52.0,f,0.0,1,PC4
3339,10,MORTGAGE,49920.0,not verified,n,debt consolidation,493xx,MI,17.74,0.0,1.0,,,5.0,0.0,6997,63.6,22.0,f,0.0,2,PC5
3340,2,MORTGAGE,65000.0,VERIFIED - income,n,home improvement,729xx,AR,5.7,0.0,0.0,,,9.0,0.0,2471,15.1,18.0,f,0.0,3,PC1
3341,10,RENT,59500.0,VERIFIED - income,n,debt consolidation,894xx,NV,20.55,0.0,2.0,,,8.0,0.0,7797,90.7,26.0,f,0.0,1,PC1
3342,3,MORTGAGE,70400.0,not verified,n,debt consolidation,605xx,IL,19.72,0.0,3.0,,,14.0,0.0,9368,30.2,29.0,f,0.0,1,PC4
3343,5,MORTGAGE,96000.0,not verified,n,other,763xx,TX,22.19,0.0,2.0,63.0,,15.0,0.0,48872,90.5,7.0,f,0.0,2,PC3
3344,5,MORTGAGE,57000.0,VERIFIED - income,n,debt consolidation,264xx,WV,18.61,0.0,1.0,35.0,,8.0,0.0,11944,83.5,13.0,f,0.0,2,PC3
3345,na,RENT,12000.0,VERIFIED - income source,n,medical small business,920xx,CA,7.0,0.0,0.0,75.0,116.0,3.0,1.0,508,33.9,7.0,f,0.0,3,PC1
3346,7,RENT,72000.0,VERIFIED - income source,n,credit card,765xx,TX,14.8,0.0,0.0,66.0,,5.0,0.0,17149,55.3,19.0,f,0.0,2,PC4
3347,5,RENT,75000.0,VERIFIED - income,n,debt consolidation,031xx,NH,18.75,0.0,0.0,,,9.0,0.0,5597,21.4,7.0,f,0.0,2,PC4
3348,10,RENT,50000.0,not verified,n,debt consolidation,088xx,NJ,21.67,0.0,3.0,,,7.0,0.0,60550,95.4,21.0,f,0.0,1,PC2
3349,3,RENT,62800.0,not verified,n,debt consolidation,024xx,MA,20.96,0.0,0.0,95.0,,15.0,0.0,16327,70.1,30.0,f,0.0,1,PC4
3350,10,MORTGAGE,250000.0,VERIFIED - income source,n,debt consolidation,028xx,RI,8.37,0.0,0.0,,,13.0,0.0,22246,50.8,37.0,f,0.0,3,PC2
3351,1,RENT,87360.0,VERIFIED - income,n,small business,303xx,GA,0.55,0.0,1.0,,,4.0,0.0,2732,30.4,7.0,f,0.0,3,PC3
3352,3,MORTGAGE,90000.0,not verified,n,debt consolidation,070xx,NJ,13.28,0.0,0.0,,,13.0,0.0,48556,10.9,22.0,f,0.0,1,PC3
3353,1,MORTGAGE,120000.0,VERIFIED - income,n,credit card,601xx,IL,16.57,0.0,1.0,58.0,,11.0,0.0,45233,85.2,29.0,f,0.0,2,PC3
3354,4,RENT,25000.0,VERIFIED - income,n,home improvement,064xx,CT,5.86,0.0,1.0,,,9.0,0.0,3151,22.8,12.0,f,0.0,3,PC5
3355,5,RENT,54996.0,VERIFIED - income source,n,debt consolidation,750xx,TX,7.53,0.0,0.0,,,8.0,0.0,6576,25.2,20.0,f,0.0,2,PC1
3356,10,MORTGAGE,100000.0,not verified,n,home improvement,541xx,WI,10.97,0.0,3.0,59.0,,11.0,0.0,12901,70.1,37.0,f,0.0,3,PC5
3357,1,RENT,19000.0,VERIFIED - income,n,debt consolidation,335xx,FL,19.89,0.0,1.0,,,8.0,0.0,4603,19.8,30.0,f,0.0,1,PC5
3358,2,RENT,23000.0,VERIFIED - income source,n,car,018xx,MA,15.6,1.0,0.0,17.0,,5.0,0.0,1175,15.7,6.0,f,0.0,3,PC4
3359,2,MORTGAGE,65000.0,VERIFIED - income,n,debt consolidation,800xx,CO,15.1,0.0,1.0,,87.0,6.0,1.0,9263,48.0,16.0,f,0.0,1,PC5
3360,1,RENT,120000.0,VERIFIED - income,n,debt consolidation,070xx,NJ,15.31,0.0,0.0,,,8.0,0.0,25290,40.9,16.0,f,0.0,3,PC5
3361,10,MORTGAGE,119000.0,VERIFIED - income,n,debt consolidation,450xx,OH,7.04,0.0,0.0,40.0,,5.0,0.0,12204,65.3,20.0,f,0.0,3,PC5
3362,3,RENT,56000.0,VERIFIED - income source,n,debt consolidation,917xx,CA,7.29,0.0,0.0,34.0,,15.0,0.0,5828,19.5,19.0,f,0.0,3,PC2
3363,10,RENT,65000.0,VERIFIED - income source,n,wedding,360xx,AL,9.05,0.0,1.0,,,9.0,0.0,3372,17.3,7.0,f,0.0,2,PC5
3364,6,MORTGAGE,83004.0,not verified,n,home improvement,318xx,GA,0.36,1.0,0.0,18.0,,7.0,0.0,349,2.4,28.0,f,0.0,3,PC4
3365,4,RENT,42000.0,not verified,n,major purchase,065xx,CT,0.44,0.0,0.0,81.0,,10.0,0.0,3752,42.2,13.0,f,0.0,1,PC5
3366,8,MORTGAGE,58200.0,not verified,n,other,923xx,CA,21.67,0.0,0.0,,,8.0,0.0,9270,97.6,21.0,f,0.0,3,PC2
3367,7,RENT,99996.0,VERIFIED - income source,n,debt consolidation,109xx,NY,21.47,0.0,0.0,,,18.0,0.0,26759,92.0,30.0,f,0.0,2,PC1
3368,1,RENT,54000.0,not verified,n,other,018xx,MA,14.47,0.0,1.0,48.0,,13.0,0.0,5107,35.1,7.0,f,0.0,1,PC4
3369,5,MORTGAGE,124896.0,not verified,n,debt consolidation,410xx,KY,13.48,0.0,1.0,33.0,,9.0,0.0,34354,62.8,41.0,f,0.0,2,PC3
3370,na,RENT,12000.0,VERIFIED - income,n,small business,864xx,AZ,5.8,0.0,2.0,,,4.0,0.0,1711,38.9,11.0,f,0.0,2,PC3
3371,4,MORTGAGE,65458.0,VERIFIED - income source,n,credit card,640xx,MO,14.1,0.0,0.0,,,15.0,0.0,11909,41.0,24.0,f,0.0,3,PC5
3372,10,RENT,55000.0,not verified,n,moving,921xx,CA,18.26,0.0,0.0,,,9.0,0.0,10916,86.0,15.0,f,0.0,1,PC4
3373,1,RENT,33600.0,not verified,n,debt consolidation,980xx,WA,11.07,0.0,1.0,,,5.0,0.0,9917,66.6,6.0,f,0.0,2,PC5
3374,1,OWN,56712.0,not verified,n,debt consolidation,931xx,CA,25.5,0.0,0.0,43.0,0.0,7.0,0.0,13243,98.1,11.0,f,0.0,2,PC3
3375,10,MORTGAGE,57000.0,VERIFIED - income,n,credit card,760xx,TX,22.46,0.0,1.0,,114.0,13.0,1.0,48690,72.7,19.0,f,0.0,3,PC1
3376,2,MORTGAGE,52000.0,not verified,n,credit card,276xx,NC,3.97,0.0,1.0,,,7.0,0.0,7242,89.4,14.0,f,0.0,3,PC1
3377,10,OWN,85460.0,not verified,n,car,070xx,NJ,6.4,0.0,1.0,,,15.0,0.0,26770,17.4,26.0,f,0.0,3,PC2
3378,1,MORTGAGE,141000.0,VERIFIED - income source,n,car,850xx,AZ,7.95,0.0,2.0,,,11.0,0.0,43285,47.8,43.0,f,0.0,2,PC2
3379,2,RENT,49500.0,VERIFIED - income source,n,credit card,752xx,TX,10.84,0.0,0.0,,,12.0,0.0,7152,95.4,32.0,f,0.0,3,PC4
3380,2,MORTGAGE,156000.0,VERIFIED - income,n,debt consolidation,065xx,CT,10.99,0.0,2.0,,,13.0,0.0,75688,27.5,26.0,f,0.0,1,PC2
3381,6,RENT,49920.0,VERIFIED - income source,n,car,907xx,CA,2.31,0.0,1.0,40.0,,6.0,0.0,2888,48.1,18.0,f,0.0,2,PC3
3382,10,MORTGAGE,140000.0,VERIFIED - income,n,major purchase,925xx,CA,13.89,0.0,1.0,,,10.0,0.0,1849,5.9,28.0,f,0.0,3,PC2
3383,10,MORTGAGE,96000.0,VERIFIED - income,n,debt consolidation,339xx,FL,19.27,0.0,1.0,,,8.0,0.0,14191,99.9,36.0,f,0.0,3,PC4
3384,1,RENT,46000.0,not verified,n,debt consolidation,109xx,NY,13.2,1.0,3.0,10.0,,11.0,0.0,7941,51.2,22.0,f,0.0,2,PC3
3385,6,MORTGAGE,100000.0,VERIFIED - income source,n,home improvement,220xx,VA,15.16,0.0,3.0,,,8.0,0.0,9046,56.2,29.0,f,0.0,3,PC4
3386,2,MORTGAGE,62000.0,not verified,n,debt consolidation,278xx,NC,12.75,0.0,1.0,,,8.0,0.0,1739,6.1,21.0,f,0.0,2,PC4
3387,4,MORTGAGE,91509.0,VERIFIED - income source,n,major purchase,209xx,MD,8.27,0.0,2.0,31.0,,5.0,0.0,1945,43.2,16.0,f,0.0,2,PC3
3388,5,RENT,35000.0,not verified,n,debt consolidation,727xx,AR,23.07,0.0,2.0,,,8.0,0.0,7828,23.9,16.0,f,0.0,3,PC5
3389,10,MORTGAGE,75000.0,VERIFIED - income,n,debt consolidation,170xx,PA,6.42,0.0,0.0,,,5.0,0.0,10153,94.9,18.0,f,0.0,2,PC5
3390,6,MORTGAGE,48000.0,VERIFIED - income source,n,small business,606xx,IL,6.08,0.0,3.0,,,5.0,0.0,9501,73.1,11.0,f,0.0,3,PC5
3391,4,OWN,42000.0,VERIFIED - income source,n,credit card,137xx,NY,22.11,0.0,0.0,,,13.0,0.0,10100,19.9,36.0,f,0.0,1,PC1
3392,10,RENT,120000.0,VERIFIED - income,n,home improvement,956xx,CA,20.67,0.0,1.0,52.0,,7.0,0.0,69937,97.8,30.0,f,0.0,2,PC5
3393,1,RENT,19200.0,VERIFIED - income,n,debt consolidation,296xx,SC,1.81,0.0,1.0,80.0,,7.0,0.0,954,10.4,16.0,f,0.0,3,PC4
3394,10,MORTGAGE,81000.0,VERIFIED - income,n,other,750xx,TX,8.07,0.0,0.0,75.0,,16.0,0.0,20839,39.1,45.0,f,0.0,2,PC5
3395,8,MORTGAGE,78600.0,VERIFIED - income,n,debt consolidation,064xx,CT,15.65,0.0,1.0,62.0,,19.0,0.0,11451,31.1,7.0,f,0.0,1,PC3
3396,1,RENT,24000.0,VERIFIED - income source,n,car,891xx,NV,12.45,0.0,0.0,,,3.0,0.0,6854,87.9,4.0,f,0.0,1,PC3
3397,10,MORTGAGE,119500.0,VERIFIED - income,n,debt consolidation,430xx,OH,19.22,0.0,3.0,,,10.0,0.0,15251,26.7,33.0,f,0.0,2,PC3
3398,10,RENT,60000.0,not verified,n,car,110xx,NY,10.38,1.0,2.0,23.0,,15.0,0.0,9122,20.8,27.0,f,0.0,3,PC2
3399,7,MORTGAGE,60000.0,VERIFIED - income,n,debt consolidation,801xx,CO,12.3,0.0,1.0,,,4.0,0.0,17963,71.6,11.0,f,0.0,3,PC1
